"Name","Season","ActiveFungus","Sightings","X","Y","Sex","AgeClass","Time.in.pop","InfectedDensity.Annual","Infect_Assoc_Sight","SeasonNumeric"
329,"7",0,95,168.384615384615,755.197802197802,"Female","Adult",1546.78021978022,0.000527451033782983,0.0421052631578947,7
33,"7",0,79,128.115384615385,751.051282051282,"Female","Adult",2159.70512820513,0.000274336425965459,0.0126582278481013,7
334,"7",0,26,63.72,720.4,"Female","Juvenile",1556.88,0,0,7
336,"7",0,36,107.882352941176,717.470588235294,"Female","Adult",1384.67647058824,4.98958962287049e-05,0,7
34,"7",0,91,45.1666666666667,738.788888888889,"Female","Adult",2116.15555555556,0,0,7
344,"7",0,96,162.548387096774,771.236559139785,"Female","Juvenile",1464.78494623656,0.00041226491262515,0.0416666666666667,7
347,"7",0,54,150.901960784314,770.235294117647,"Male","Adult",1392.90196078431,0.000298900923166149,0,7
351,"7",0,63,126.148148148148,762.185185185185,"Male","Juvenile",1213.66666666667,0.000471656970774412,0.0158730158730159,7
353,"7",0,58,158.142857142857,748.918367346939,"Male","Adult",1153.32653061224,0.000279083028072875,0,7
353,"7",1,58,144.285714285714,768.142857142857,"Male","Adult",1272.42857142857,0.000221043966909363,0,7
359,"7",1,31,165.233333333333,754.533333333333,"Female","Adult",1412.86666666667,0.000478363081508977,0,7
36,"7",0,158,158.421428571429,781.371428571429,"Female","Adult",2118.44285714286,0.000137186739013164,0,7
360,"7",0,38,92.3243243243243,762.594594594595,"Male","Adult",1213.72972972973,3.51757340885068e-05,0.0263157894736842,7
362,"7",0,35,91.8076923076923,762.384615384615,"Male","Adult",1073.84615384615,1.79074478054047e-05,0,7
376,"7",0,50,123.5,760.916666666667,"Male","Adult",1163,0.000528131926161757,0.06,7
385,"7",0,74,167.369863013699,757.712328767123,"Female","Adult",845.27397260274,0.000553108454263582,0.0405405405405405,7
394,"7",0,118,41.8461538461538,736.324786324786,"Male","Adult",844.401709401709,0,0,7
399,"7",0,22,89.3809523809524,756,"Female","Adult",734,3.00050112119574e-05,0,7
400,"7",0,58,169.309090909091,773.436363636364,"Female","Adult",838.327272727273,0.000318597435512388,0.0344827586206897,7
401,"7",0,23,154.117647058824,774.411764705882,"Male","Adult",807.176470588235,0.00028175427132983,0,7
402,"7",0,37,105.125,734.34375,"Female","Adult",841.3125,8.10340125523312e-05,0,7
406,"7",0,20,19.8947368421053,714.157894736842,"Female","Adult",904.526315789474,0,0,7
407,"7",0,44,165.204545454545,746.090909090909,"Female","Juvenile",791.886363636364,0.000310245487765876,0,7
41,"7",0,61,151.314814814815,753.814814814815,"Male","Adult",2131.68518518519,0.000337082427749781,0,7
413,"7",0,87,142.41975308642,762.271604938272,"Female","Adult",866.111111111111,0.000277173923372263,0.0114942528735632,7
42,"7",0,125,122.118279569892,761.440860215054,"Male","Adult",2100.9247311828,0.000543974696991416,0.024,7
421,"7",0,78,22.873417721519,738.063291139241,"Male","Adult",807.835443037975,0,0,7
423,"7",0,35,31.6060606060606,737.181818181818,"Male","Adult",856.393939393939,0,0,7
428,"7",0,80,149.886075949367,762.443037974684,"Female","Adult",819.721518987342,0.000266208575368916,0,7
429,"7",0,99,83.2527472527473,749.406593406593,"Female","Juvenile",806.758241758242,1.8719202697933e-05,0,7
430,"7",0,29,101,746.566666666667,"Female","Adult",832.066666666667,3.23223040221405e-05,0,7
433,"7",0,22,146.090909090909,746.818181818182,"Male","Adult",781.227272727273,0.000294527934132393,0,7
436,"7",0,46,154.2,781.571428571429,"Female","Adult",732.542857142857,8.58513784300415e-05,0,7
437,"7",0,63,104.5,720.532258064516,"Female","Juvenile",849.322580645161,5.08915008087264e-05,0.0158730158730159,7
446,"7",0,54,128.703703703704,748.555555555556,"Female","Adult",757.907407407407,0.000241376667705236,0,7
451,"7",0,44,10.7555555555556,739.688888888889,"Female","Juvenile",809.733333333333,1.40622220224412e-07,0,7
453,"7",0,69,139.413793103448,762.965517241379,"Female","Juvenile",785.706896551724,0.000315188118404996,0.0144927536231884,7
455,"7",0,51,43.14,737.06,"Female","Adult",729.14,1.96318505707744e-07,0,7
456,"7",0,43,140.205128205128,760.435897435897,"Female","Adult",762.846153846154,0.000440262207068848,0,7
458,"7",0,50,38.94,729.66,"Female","Adult",681.66,0,0,7
461,"7",0,20,121.764705882353,760.705882352941,"Male","Adult",813.823529411765,0.000476186101658473,0,7
462,"7",0,47,146.808510638298,751.617021276596,"Female","Juvenile",691.872340425532,0.000331941375977431,0.0212765957446809,7
464,"7",0,57,150.181818181818,772.772727272727,"Female","Adult",622.863636363636,0.000193778357999264,0,7
466,"7",0,109,140.1875,754.6875,"Male","Adult",653,0.000341873674243932,0.00917431192660551,7
466,"7",1,109,141.566666666667,747.133333333333,"Male","Adult",778.322222222222,0.000306176669796398,0.00917431192660551,7
467,"7",0,21,37.4285714285714,742.190476190476,"Male","Adult",640.238095238095,4.08813863210653e-05,0,7
468,"7",0,60,55.8,717.709090909091,"Female","Juvenile",803.527272727273,0,0,7
474,"7",0,29,53.1153846153846,718.115384615385,"Female","Juvenile",1195,7.45761089262185e-07,0,7
475,"7",0,76,54.0649350649351,745.454545454545,"Female","Juvenile",715.935064935065,8.57967973968281e-08,0,7
476,"7",0,30,149.521739130435,785.95652173913,"Female","Adult",687.521739130435,5.77402779154272e-05,0,7
477,"7",0,117,143.393258426966,776.932584269663,"Female","Adult",691.078651685393,9.58237585588789e-05,0,7
478,"7",0,145,154.3,779.541666666667,"Female","Juvenile",666.233333333333,0.000154658426869044,0,7
48,"7",0,62,136.58,761.74,"Female","Adult",2110.9,0.000336844851441944,0.0161290322580645,7
482,"7",0,80,138.7625,746.4375,"Male","Adult",676.1875,0.000327082090793284,0.025,7
483,"7",0,105,166.315789473684,759.315789473684,"Male","Adult",620.526315789474,0.000423440196423473,0.019047619047619,7
483,"7",1,105,166.706896551724,754.48275862069,"Male","Adult",747.637931034483,0.000472561624434949,0.019047619047619,7
486,"7",0,74,64.0985915492958,720.56338028169,"Female","Adult",700.366197183099,0,0,7
487,"7",0,38,164.114285714286,757.771428571429,"Male","Adult",702.714285714286,0.000435969298328379,0,7
49,"7",0,70,125.421875,746.609375,"Female","Adult",2113.84375,0.000141336691177666,0,7
493,"7",0,35,122.045454545455,759.5,"Female","Juvenile",698.363636363636,0.000526324896294275,0.0285714285714286,7
496,"7",0,43,105.511627906977,722.325581395349,"Female","Adult",759.558139534884,5.39388093119578e-05,0.0232558139534884,7
497,"7",0,57,153.270833333333,780.75,"Female","Adult",454.020833333333,0.000125872864095474,0,7
500,"7",0,24,165.458333333333,758.75,"Male","Adult",622.875,0.000435226643273642,0,7
501,"7",0,83,149.311688311688,766.155844155844,"Male","Adult",659.090909090909,0.000380962056122908,0.0120481927710843,7
503,"7",0,37,137.166666666667,769.833333333333,"Male","Adult",659.25,0.000236558578190423,0,7
504,"7",0,59,162.2,785.418181818182,"Female","Adult",674.454545454545,8.95615459241912e-05,0,7
505,"7",0,43,33.5238095238095,722.642857142857,"Female","Adult",515,0,0,7
510,"7",0,42,136.138888888889,763.916666666667,"Female","Juvenile",656.166666666667,0.000337293333356196,0.0238095238095238,7
52,"7",0,49,30.1333333333333,753.4,"Male","Adult",2082.68888888889,0,0,7
521,"7",0,21,129.705882352941,761.764705882353,"Female","Juvenile",442.882352941176,0.000403275280779645,0,7
532,"7",0,63,53.6491228070175,717.228070175439,"Female","Juvenile",458.666666666667,5.31591061587732e-09,0,7
535,"7",0,29,151.296296296296,747,"Male","Adult",598.481481481482,0.0002915571764661,0,7
536,"7",0,43,44.2857142857143,711.047619047619,"Male","Adult",399.380952380952,0,0,7
539,"7",0,26,49.96,714.92,"Female","Adult",336.96,0,0,7
545,"7",0,88,151.272727272727,773.287878787879,"Female","Adult",319,0.000203880348479548,0.0227272727272727,7
546,"7",0,22,31.8181818181818,738.045454545455,"Male","Adult",375.727272727273,0,0,7
547,"7",0,37,81.4054054054054,748.459459459459,"Male","Adult",268.891891891892,2.82948532038064e-05,0,7
548,"7",0,32,169.666666666667,751.5,"Male","Adult",293,0.000295740704147142,0.03125,7
549,"7",0,48,164.159090909091,780.795454545455,"Male","Adult",328.159090909091,0.000132387341087566,0,7
551,"7",0,63,153.981481481481,772.592592592593,"Male","Adult",315.611111111111,0.000220358931574391,0,7
552,"7",0,110,83.0776699029126,750.038834951456,"Female","Juvenile",304.776699029126,1.92342216988346e-05,0,7
554,"7",0,82,155.605263157895,780.342105263158,"Female","Juvenile",143.526315789474,0.000152198309537241,0,7
555,"7",0,64,87.3870967741936,753.564516129032,"Male","Juvenile",125.741935483871,3.05173974766699e-05,0,7
556,"7",0,46,147.68085106383,753.340425531915,"Male","Juvenile",144.255319148936,0.000283736727913038,0,7
557,"7",0,44,153.813953488372,758.116279069767,"Female","Juvenile",110.93023255814,0.000278450273888947,0,7
560,"7",0,51,165.254901960784,776.823529411765,"Female","Adult",113.862745098039,0.000304460395118128,0.0196078431372549,7
561,"7",0,35,137.242424242424,754.060606060606,"Male","Adult",257.606060606061,0.000248975538173158,0,7
562,"7",0,21,107.809523809524,722.761904761905,"Male","Adult",137.904761904762,4.14345208717667e-05,0,7
563,"7",0,35,20.5,736.333333333333,"Male","Juvenile",115.833333333333,0,0,7
564,"7",0,36,167.194444444444,756.416666666667,"Male","Juvenile",116,0.000530050244315227,0,7
565,"7",0,31,111.34375,726,"Male","Adult",113.03125,5.13469317265946e-05,0,7
566,"7",0,62,149.166666666667,791.407407407407,"Female","Juvenile",132.481481481481,1.17750783100949e-05,0,7
569,"7",0,21,139.388888888889,752.333333333333,"Male","Juvenile",145.5,0.000259639187477641,0,7
572,"7",0,35,135.558823529412,752.911764705882,"Male","Juvenile",116.029411764706,0.000299705257768849,0,7
576,"7",0,23,142.727272727273,754.090909090909,"Male","Juvenile",82.8181818181818,0.000348290770052449,0,7
58,"7",0,191,142.986301369863,778.41095890411,"Female","Adult",2127.65068493151,7.68490840931937e-05,0,7
580,"7",0,61,150.245901639344,744.114754098361,"Male","Adult",144.131147540984,0.00027013382986596,0,7
581,"7",0,71,79.6119402985075,746.925373134328,"Male","Juvenile",104.149253731343,8.81627498764821e-06,0,7
582,"7",0,31,133.064516129032,740.096774193548,"Male","Adult",141.838709677419,0.000235960920968628,0.032258064516129,7
585,"7",0,24,151.772727272727,777.954545454545,"Female","Juvenile",81.1818181818182,0.000164997870806653,0.0416666666666667,7
586,"7",0,59,150.270833333333,783.604166666667,"Female","Juvenile",113.354166666667,5.23704852061686e-05,0,7
588,"7",0,27,118.521739130435,760.086956521739,"Female","Adult",96.7826086956522,0.000586553557135449,0.0740740740740741,7
591,"7",0,20,145.6,752.05,"Male","Juvenile",74.5,0.000230181280765327,0,7
592,"7",0,42,154.205128205128,784.666666666667,"Female","Juvenile",129.846153846154,6.07103905911673e-05,0,7
595,"7",0,22,50.8571428571429,736.952380952381,"Female","Juvenile",69.5714285714286,1.00246274280709e-05,0,7
604,"7",0,48,31.2553191489362,720.893617021277,"Female","Adult",43.531914893617,0,0,7
62,"7",0,54,166.529411764706,776.078431372549,"Male","Adult",2082.62745098039,0.000257828206430781,0,7
74,"7",0,27,139.05,761.05,"Male","Adult",2148.45,0.000395525819907238,0,7
81,"7",0,34,139.133333333333,768.833333333333,"Male","Adult",2094.1,0.000321198028371464,0,7
82,"7",0,78,149.5,773.117647058824,"Female","Juvenile",2090.77941176471,0.000219190053461667,0,7
97,"7",0,152,163.285714285714,768.530612244898,"Male","Adult",2040.22448979592,0.000393821531372157,0,7
97,"7",1,152,162.388888888889,771.433333333333,"Male","Adult",2164.31111111111,0.000452828343442294,0,7
98,"7",0,183,153.423076923077,777.288461538462,"Female","Adult",2116.96153846154,0.000183134181810994,0.00546448087431694,7
10,"8",0,59,156.293103448276,766.344827586207,"Male","Adult",2464.39655172414,0.00027221790598468,0,8
100,"8",0,91,134.287356321839,761.16091954023,"Female","Juvenile",2482.34482758621,0.000241749460377733,0.021978021978022,8
123,"8",0,37,42.2432432432432,711.837837837838,"Female","Juvenile",2491.32432432432,4.70738255581473e-05,0,8
143,"8",1,71,99.7462686567164,748.582089552239,"Male","Juvenile",2453.53731343284,0.000152610470192387,0,8
156,"8",1,71,123.047619047619,746.730158730159,"Male","Adult",2400.93650793651,0.000206408477088945,0,8
159,"8",0,22,30.3809523809524,736.285714285714,"Male","Adult",2397.09523809524,2.46550099660947e-06,0,8
162,"8",0,143,84.304,751.616,"Male","Juvenile",2444.456,5.53048497277846e-05,0,8
163,"8",0,99,143.445945945946,781.756756756757,"Female","Adult",2472.74324324324,8.06524711070101e-05,0,8
166,"8",0,87,79.7356321839081,735,"Male","Adult",2487.58620689655,3.64738044243899e-05,0,8
179,"8",0,143,87.3787878787879,753.681818181818,"Female","Adult",1947.5303030303,6.86538413328564e-05,0,8
188,"8",0,106,120.6,761,"Female","Juvenile",1947.38947368421,0.000162987657451351,0.0283018867924528,8
196,"8",0,80,168.847222222222,768.597222222222,"Female","Adult",1930.95833333333,0.00038452168618685,0.1125,8
199,"8",0,100,58.2197802197802,717.120879120879,"Male","Adult",1936.94505494505,4.62662544521221e-05,0,8
204,"8",0,107,45.8181818181818,737.761363636364,"Male","Adult",2469.61363636364,3.45111000015799e-06,0,8
205,"8",0,62,43.241935483871,725.951612903226,"Female","Adult",1945.11290322581,1.80652094036329e-05,0,8
206,"8",0,149,89.015873015873,760.468253968254,"Female","Adult",1951.25396825397,5.20309659458974e-05,0,8
209,"8",0,49,150.9375,762.958333333333,"Female","Juvenile",2478.75,0.000267796175100562,0,8
224,"8",0,91,123.049382716049,761.839506172839,"Female","Juvenile",1951.24691358025,0.00017179434355054,0,8
229,"8",0,80,47.1571428571429,736.2,"Female","Adult",1951.2,5.19444354569799e-06,0,8
230,"8",0,69,101.363636363636,749.363636363636,"Female","Adult",1933.24242424242,0.00016246848953879,0.0579710144927536,8
233,"8",0,155,142.403846153846,777.576923076923,"Male","Juvenile",1948.28846153846,0.000124804868197094,0,8
236,"8",0,111,150.234693877551,761.244897959184,"Male","Juvenile",1932.34693877551,0.000251386542588496,0.036036036036036,8
246,"8",0,85,33.0853658536585,724.780487804878,"Male","Adult",1911.59756097561,1.11494096594668e-05,0,8
248,"8",0,86,92.0441176470588,762.279411764706,"Female","Juvenile",1954.89705882353,5.12478478391936e-05,0,8
273,"8",0,78,34.9315068493151,738.72602739726,"Male","Adult",1870.8904109589,9.03298709016371e-07,0,8
274,"8",0,63,125.561403508772,751.035087719298,"Male","Adult",1862.49122807018,0.000214491837286032,0,8
277,"8",0,119,119.905660377358,760.669811320755,"Female","Adult",2483.56603773585,0.000161721976749223,0,8
28,"8",0,123,58.9180327868852,717.77868852459,"Female","Adult",2484.25409836066,4.75407888392947e-05,0.00813008130081301,8
282,"8",1,56,136.938775510204,762.571428571429,"Male","Adult",1812.36734693878,0.000243899887901066,0,8
295,"8",0,61,110.688524590164,722.393442622951,"Female","Juvenile",1865.2131147541,0.000186714965773438,0,8
300,"8",0,51,165,769.106382978723,"Female","Juvenile",1832.8085106383,0.000390970142390709,0.137254901960784,8
300,"8",1,51,168,771,"Female","Juvenile",1983,0.000404552806659831,0.137254901960784,8
327,"8",0,40,149.5,792.352941176471,"Male","Adult",1648.67647058824,1.75821651346238e-05,0,8
329,"8",0,67,169.661290322581,754.274193548387,"Female","Adult",1914.08064516129,0.000247163363001454,0.149253731343284,8
329,"8",1,67,168,763,"Female","Adult",1982,0.000390328578896681,0.149253731343284,8
334,"8",0,72,60.8955223880597,720.089552238806,"Female","Juvenile",1940.4776119403,4.22735253674016e-05,0.0138888888888889,8
34,"8",0,101,45.1111111111111,738.855555555556,"Female","Adult",2487.81111111111,2.37546815849877e-06,0,8
344,"8",0,98,159.838709677419,769.634408602151,"Female","Juvenile",1820.62365591398,0.000352322742586778,0.0204081632653061,8
347,"8",0,112,160.631067961165,791.854368932039,"Male","Adult",1747.53398058252,4.73520121453152e-05,0,8
351,"8",0,136,122.241071428571,761.767857142857,"Male","Juvenile",1529.25892857143,0.000168317644945809,0,8
36,"8",0,30,160.695652173913,782,"Female","Adult",2384.34782608696,0.000168161880262866,0,8
360,"8",0,81,91.1,762.328571428571,"Male","Adult",1562.27142857143,4.81020731862982e-05,0,8
385,"8",0,75,167.826086956522,759,"Female","Adult",1210.30434782609,0.00033049536596851,0.04,8
388,"8",0,42,123.857142857143,730.547619047619,"Female","Juvenile",1238.92857142857,8.54905441247827e-05,0,8
397,"8",0,39,156.235294117647,746.617647058824,"Female","Juvenile",1501.29411764706,0.000148270567620334,0,8
400,"8",0,54,169.038461538462,772.480769230769,"Female","Adult",1185.25,0.000359560516679829,0.0185185185185185,8
402,"8",0,79,89.6825396825397,759.428571428571,"Female","Adult",1225.09523809524,5.22804839694707e-05,0,8
406,"8",0,45,19.6,713.577777777778,"Female","Adult",1184.86666666667,3.97446803216833e-06,0,8
407,"8",0,42,164.170731707317,750.609756097561,"Female","Juvenile",1171.70731707317,0.000192095640227298,0.0238095238095238,8
41,"8",0,35,142.258064516129,757.516129032258,"Male","Adult",2398.16129032258,0.000194650081580599,0,8
413,"8",0,82,142.407894736842,762.75,"Female","Adult",1239.75,0.000262563858170507,0.0609756097560976,8
423,"8",0,29,35.25,741.464285714286,"Male","Adult",1221.28571428571,2.13005909013523e-06,0,8
428,"8",0,97,148.307692307692,762.653846153846,"Female","Adult",1154.82051282051,0.000258681769318138,0.0309278350515464,8
428,"8",1,97,148,763,"Female","Adult",1263,0.000257547972728967,0.0309278350515464,8
429,"8",0,102,80.5979381443299,747.329896907216,"Female","Juvenile",1169.51546391753,3.91948246116119e-05,0,8
430,"8",0,21,98.8,744.4,"Female","Adult",1078.7,0.000162587898152992,0,8
437,"8",0,52,107.076923076923,720.5,"Female","Juvenile",1217.63461538462,0.000198576930823562,0.0384615384615385,8
450,"8",0,28,33.8571428571429,718.535714285714,"Female","Adult",1163.53571428571,1.99337403770573e-05,0,8
451,"8",0,55,6.56363636363636,740.163636363636,"Female","Juvenile",1171.90909090909,8.32298239018837e-10,0,8
453,"8",0,85,136.873417721519,765.367088607595,"Female","Juvenile",1137.93670886076,0.000242924272231759,0.0235294117647059,8
455,"8",0,25,36.7826086956522,738.565217391304,"Female","Adult",1051.34782608696,9.59469408560629e-07,0,8
456,"8",0,103,127.40404040404,752.20202020202,"Female","Adult",1150.47474747475,0.000207819995690789,0,8
458,"8",0,67,34.015625,728.578125,"Female","Adult",1088.734375,6.05876118641194e-06,0,8
462,"8",0,61,145.033333333333,753.733333333333,"Female","Juvenile",1051.96666666667,0.000169631351045394,0,8
466,"8",1,96,106.516853932584,721.741573033708,"Male","Adult",1114.39325842697,0.000178201809180095,0,8
475,"8",0,46,52.8444444444444,744.511111111111,"Female","Juvenile",1072.64444444444,1.49135260035994e-06,0,8
477,"8",0,124,142.189873417722,777.26582278481,"Female","Adult",1045.17721518987,0.000127455094667995,0.00806451612903226,8
478,"8",0,88,154.75641025641,780.487179487179,"Female","Juvenile",1049.08974358974,0.000145387569899538,0,8
48,"8",0,77,133.534246575342,760.342465753425,"Female","Adult",2490.58904109589,0.000238299105849017,0.012987012987013,8
482,"8",0,76,131.338235294118,751.147058823529,"Male","Adult",1033.73529411765,0.000159496378236612,0.0131578947368421,8
483,"8",1,104,169.373737373737,759.151515151515,"Male","Adult",1072.46464646465,0.000295879624627172,0.0288461538461538,8
486,"8",0,90,62.6760563380282,720.535211267606,"Female","Adult",1047.6338028169,4.05412662120529e-05,0,8
486,"8",1,90,61.9090909090909,718.363636363636,"Female","Adult",1167.72727272727,4.01317512692152e-05,0,8
487,"8",0,26,160.192307692308,765.192307692308,"Male","Adult",995.269230769231,0.000200165644079992,0,8
49,"8",0,94,121.511111111111,744.822222222222,"Female","Adult",2489.34444444444,0.000209229543667639,0.117021276595745,8
493,"8",0,72,120.777777777778,760.31746031746,"Female","Juvenile",1090.69841269841,0.000161442383294074,0.0277777777777778,8
501,"8",0,47,163.136363636364,778.454545454545,"Male","Adult",948.159090909091,0.000224087526010946,0.0638297872340425,8
505,"8",0,68,31.4411764705882,720.147058823529,"Female","Adult",835.397058823529,1.38976089380509e-05,0,8
508,"8",0,33,43.4516129032258,732.225806451613,"Female","Juvenile",814.451612903226,7.69157915346197e-06,0,8
510,"8",0,45,139,762.341463414634,"Female","Juvenile",1012.19512195122,0.00025571616020031,0.0444444444444444,8
52,"8",0,64,29.6779661016949,752.152542372881,"Male","Adult",2457.66101694915,2.20202688896728e-09,0,8
521,"8",0,56,133.833333333333,762.833333333333,"Female","Juvenile",831.12962962963,0.000232007056613727,0,8
532,"8",0,55,50.7058823529412,715.450980392157,"Female","Juvenile",821.274509803922,5.42780458518753e-05,0,8
536,"8",0,92,43.4864864864865,710.364864864865,"Male","Adult",769.324324324324,4.95209250464231e-05,0,8
536,"8",1,92,42.0833333333333,710.25,"Male","Adult",869,4.82318259709852e-05,0,8
541,"8",0,29,10.6206896551724,737.172413793103,"Female","Adult",1084.96551724138,3.15712816730334e-08,0,8
545,"8",0,97,145.333333333333,774.791666666667,"Female","Adult",686.722222222222,0.00015382894403076,0,8
546,"8",0,22,29.695652173913,741.521739130435,"Male","Adult",710.260869565217,2.93251401626329e-07,0,8
548,"8",0,46,168.434782608696,752.978260869565,"Male","Adult",706.021739130435,0.000220155035434279,0,8
549,"8",0,61,161.454545454545,779.436363636364,"Male","Adult",665.290909090909,0.000194688579060235,0.0163934426229508,8
551,"8",0,88,158.12,781.026666666667,"Male","Adult",671.8,0.000166642702167293,0.0113636363636364,8
552,"8",0,99,82.9333333333333,749.277777777778,"Female","Juvenile",667.755555555556,4.99258661577236e-05,0,8
554,"8",0,71,156.016129032258,781.870967741935,"Female","Juvenile",484.854838709677,0.000138516882495633,0,8
555,"8",0,30,92.3214285714286,756.964285714286,"Male","Adult",430.607142857143,8.53053168842885e-05,0,8
556,"8",0,71,144.787878787879,754.939393939394,"Male","Adult",484.045454545455,0.000182069844061352,0,8
557,"8",0,81,149.508196721311,758.786885245902,"Female","Juvenile",457.852459016393,0.000241058682398394,0,8
557,"8",1,81,154.75,758.5,"Female","Juvenile",579.875,0.000254561694588756,0,8
561,"8",0,42,137.439024390244,765.073170731707,"Male","Adult",656.585365853659,0.000185954076820269,0,8
563,"8",0,22,22.4761904761905,736.761904761905,"Male","Juvenile",523.761904761905,1.7063010768387e-07,0,8
564,"8",0,56,166.722222222222,759.148148148148,"Male","Adult",478.648148148148,0.00032580374099472,0,8
565,"8",0,46,117.404255319149,739.617021276596,"Male","Adult",472.531914893617,0.000182740564186376,0.0217391304347826,8
566,"8",0,75,150.636363636364,791.545454545455,"Female","Juvenile",473.666666666667,2.2264068479415e-05,0,8
567,"8",0,44,132.428571428571,760.666666666667,"Female","Adult",436.142857142857,0.000236755053140096,0.0681818181818182,8
569,"8",0,30,141.269230769231,764.384615384615,"Male","Juvenile",503.653846153846,0.000223277905445623,0.0666666666666667,8
572,"8",0,62,136.689655172414,751.758620689655,"Male","Adult",450.655172413793,0.00016390367518592,0,8
578,"8",0,45,83.2926829268293,742.463414634146,"Male","Juvenile",458.414634146341,6.4760570891884e-05,0,8
58,"8",0,30,142.521739130435,779.478260869565,"Female","Adult",2410.4347826087,0.000107037485904261,0.0333333333333333,8
581,"8",0,79,83.3970588235294,745.779411764706,"Male","Juvenile",438.117647058824,5.53354211215184e-05,0,8
585,"8",0,61,150.5,773.903846153846,"Female","Juvenile",454.788461538462,0.000182524240919211,0,8
586,"8",0,63,148.333333333333,782.803921568627,"Female","Juvenile",443.21568627451,7.84971691841026e-05,0,8
592,"8",0,69,159.819672131148,787.180327868852,"Female","Juvenile",415.770491803279,9.30041169500526e-05,0,8
595,"8",0,93,45.0731707317073,737.731707317073,"Female","Adult",403.414634146341,2.88745595836558e-06,0,8
597,"8",0,30,60.4230769230769,715.576923076923,"Female","Juvenile",823.153846153846,4.17803649287618e-05,0,8
600,"8",0,29,21.3103448275862,736.931034482759,"Female","Adult",412.206896551724,1.45188556593163e-07,0,8
602,"8",0,80,156.203125,784.03125,"Male","Adult",364.296875,0.000112933316347101,0,8
603,"8",0,40,140.388888888889,771.055555555556,"Male","Juvenile",384.083333333333,0.000162540544563384,0.025,8
605,"8",0,21,136.944444444444,774.888888888889,"Male","Juvenile",369.666666666667,0.000146845664065878,0.0476190476190476,8
606,"8",0,66,127.575757575758,748.787878787879,"Male","Juvenile",370.787878787879,0.000179535585257316,0,8
609,"8",0,31,47.1153846153846,739,"Female","Juvenile",359,2.56023195018628e-06,0,8
610,"8",0,29,161.36,790.4,"Female","Adult",355.8,6.00929884897281e-05,0,8
612,"8",0,56,88.8478260869565,762.04347826087,"Female","Juvenile",429.369565217391,4.32408151388839e-05,0,8
614,"8",0,23,124.909090909091,753.727272727273,"Female","Adult",335.5,0.000216538515688568,0,8
616,"8",0,30,166.666666666667,765.866666666667,"Female","Juvenile",311.3,0.000339720213772525,0,8
617,"8",0,31,165.103448275862,772.758620689655,"Female","Adult",355.689655172414,0.000366378733779484,0,8
619,"8",0,72,158.950819672131,756.032786885246,"Female","Adult",378.737704918033,0.000208795030527823,0.0277777777777778,8
619,"8",1,72,165,758.5,"Female","Adult",502.5,0.000222257603014732,0.0277777777777778,8
622,"8",0,22,141.090909090909,749.045454545455,"Male","Juvenile",410.227272727273,0.000144886052810182,0,8
624,"8",0,27,165.407407407407,786.37037037037,"Female","Juvenile",359.814814814815,0.000114799099173109,0,8
628,"8",0,65,78.9642857142857,747.303571428571,"Female","Juvenile",333.660714285714,3.0114059407201e-05,0,8
631,"8",0,43,110.790697674419,726.697674418605,"Female","Adult",347.93023255814,0.000160247272615952,0,8
633,"8",0,41,133.028571428571,750.514285714286,"Female","Adult",318.657142857143,0.00016959027456689,0.024390243902439,8
634,"8",0,70,159.857142857143,763.257142857143,"Male","Adult",327.1,0.000321362796301315,0.0142857142857143,8
635,"8",0,75,143.909090909091,755.727272727273,"Male","Juvenile",317.257575757576,0.000232622270405926,0,8
636,"8",0,65,151.481481481481,787.611111111111,"Male","Adult",305.740740740741,4.78384267628722e-05,0,8
640,"8",0,47,42.3,732.45,"Male","Adult",336.425,8.55293398178893e-06,0,8
642,"8",0,43,162.380952380952,750.02380952381,"Male","Juvenile",347.261904761905,0.000186098917459566,0,8
643,"8",0,27,155.260869565217,766.130434782609,"Male","Juvenile",374.304347826087,0.000159350361832461,0.037037037037037,8
644,"8",0,51,154,787.595238095238,"Male","Juvenile",321.904761904762,6.13799205852414e-05,0,8
645,"8",0,74,149.214285714286,762.485714285714,"Male","Juvenile",311.742857142857,0.000258410802670189,0.027027027027027,8
646,"8",0,32,79.7096774193548,743.645161290323,"Female","Juvenile",310.483870967742,2.80794318208397e-05,0,8
647,"8",0,43,143.46511627907,760.511627906977,"Male","Adult",314.302325581395,0.000236606895471712,0.0232558139534884,8
648,"8",0,64,154.864406779661,786.237288135593,"Female","Adult",296.305084745763,7.6622134929816e-05,0,8
650,"8",0,36,52.3529411764706,744.058823529412,"Male","Juvenile",341.264705882353,3.2099069871707e-06,0,8
652,"8",0,39,130.631578947368,735.552631578947,"Male","Adult",328.447368421053,7.79822958894822e-05,0,8
653,"8",0,54,137.122448979592,751.897959183673,"Male","Adult",290.163265306122,0.000170901747500311,0.037037037037037,8
654,"8",0,25,33.68,724.96,"Female","Adult",323.04,1.05940277394626e-05,0,8
655,"8",0,38,108.685714285714,718.6,"Female","Juvenile",316.428571428571,0.000186706832317482,0.0263157894736842,8
656,"8",0,27,136.85,761.65,"Male","Juvenile",281.3,0.000184114048343303,0.037037037037037,8
658,"8",0,22,27,715.090909090909,"Female","Juvenile",328.727272727273,1.30506679831686e-05,0,8
659,"8",0,23,155.761904761905,787.666666666667,"Male","Adult",393.666666666667,7.17554283092466e-05,0,8
